iter	RMSE
1666	26.73209843
1667	26.72773814
1668	26.72247657
1669	26.71794443
1670	26.71382578
1671	26.71028736
1672	26.70352394
1673	26.70032706
1674	26.69596733
1675	26.68780296
1676	26.68111046
1677	26.67897576
1678	26.67517056
1679	26.67198904
1680	26.66510245
1681	26.65849093
1682	26.65345951
1683	26.6502011
1684	26.64752328
1685	26.64145978
1686	26.637907
1687	26.63253839
1688	26.62892808
1689	26.62602946
1690	26.61841042
1691	26.61180727
1692	26.60424515
1693	26.60033254
1694	26.5970343
1695	26.5946149
1696	26.59173228
1697	26.58796194
1698	26.58249372
1699	26.57837292
1700	26.57473744
1701	26.57188891
1702	26.56891685
1703	26.56162307
1704	26.5586753
1705	26.55462559
1706	26.54942666
1707	26.54328842
1708	26.53856992
1709	26.5358946
1710	26.52927794
1711	26.52440227
1712	26.52023589
1713	26.51560687
1714	26.50634782
1715	26.5022064
1716	26.49769984
1717	26.49448378
1718	26.48743285
1719	26.47988202
1720	26.47358306
1721	26.46805155
1722	26.46689583
1723	26.46366399
1724	26.45950425
1725	26.45555485
1726	26.44574337
1727	26.44114783
1728	26.43718795
1729	26.43329703
1730	26.43037433
1731	26.42402626
1732	26.42094255
1733	26.41388087
1734	26.407597
1735	26.40343158
1736	26.39980932
1737	26.39441453
1738	26.3892499
1739	26.38460205
1740	26.38171173
1741	26.37558995
1742	26.36974211
1743	26.36259031
1744	26.35964813
1745	26.35541969
1746	26.34840954
1747	26.34354344
1748	26.34076665
1749	26.33727157
1750	26.33137555
1751	26.32502758
1752	26.32037878
1753	26.31713757
1754	26.31480512
1755	26.3125101
1756	26.30967512
1757	26.30616565
1758	26.30316798
1759	26.30131533
1760	26.29875672
1761	26.29545775
1762	26.29183264
1763	26.28926198
1764	26.28434747
1765	26.28034167
1766	26.27458278
1767	26.27054124
1768	26.26624707
1769	26.26149403
1770	26.2575568
1771	26.25520787
1772	26.25096047
1773	26.24622703
1774	26.24080915
1775	26.23509819
1776	26.22801272
1777	26.22540446
1778	26.22063253
1779	26.21509741
1780	26.2109487
1781	26.2067734
1782	26.20194412
1783	26.1988037
1784	26.19403949
1785	26.18991855
1786	26.18631977
1787	26.18287997
1788	26.17927322
1789	26.1760535
1790	26.17353809
1791	26.16813564
1792	26.16508396
1793	26.15940435
1794	26.1530655
1795	26.1476994
1796	26.14324533
1797	26.14008136
1798	26.13681837
1799	26.1315123
1800	26.12934739
1801	26.12343223
1802	26.12070145
1803	26.11664916
1804	26.11210681
1805	26.10717815
1806	26.10336057
1807	26.09990805
1808	26.09255144
1809	26.08705716
1810	26.08408124
1811	26.08089412
1812	26.07640129
1813	26.07293731
1814	26.07056678
1815	26.06282869
1816	26.05895533
1817	26.05366278
1818	26.0495761
1819	26.04658992
1820	26.0425723
1821	26.03886245
1822	26.03403267
1823	26.02776227
1824	26.02371849
1825	26.01818126
1826	26.01408744
1827	26.00837655
1828	26.00509362
1829	26.0034922
1830	25.9988652
1831	25.99451701
1832	25.99042786
1833	25.98607798
1834	25.98368072
1835	25.98016084
1836	25.97692225
1837	25.9701293
1838	25.96528468
1839	25.96104123
1840	25.95692941
1841	25.95068209
1842	25.94756437
1843	25.93995378
1844	25.93593608
1845	25.93461127
1846	25.92774317
1847	25.92404199
1848	25.91666026
1849	25.91296427
1850	25.90761024
1851	25.90335395
1852	25.89828163
1853	25.8938258
1854	25.88976223
1855	25.88049356
1856	25.87694492
1857	25.87310279
1858	25.87093123
1859	25.86540494
1860	25.86157289
1861	25.85869744
1862	25.85453169
1863	25.84958042
1864	25.84584214
1865	25.84122633
1866	25.83649462
1867	25.83387733
1868	25.82974649
1869	25.8247655
1870	25.82133227
1871	25.8186132
1872	25.81471347
1873	25.81151082
1874	25.8079205
1875	25.80466719
1876	25.80147079
1877	25.79859622
1878	25.79523922
1879	25.7890784
1880	25.78302808
1881	25.77807113
1882	25.77343106
1883	25.77050222
1884	25.76679322
1885	25.76429118
1886	25.76191402
1887	25.75930269
1888	25.75585938
1889	25.75330962
1890	25.74495444
1891	25.74130505
1892	25.73824984
1893	25.73469175
1894	25.72675651
1895	25.7251955
1896	25.71955912
1897	25.71364563
1898	25.71268359
1899	25.70965444
1900	25.70687607
1901	25.70334333
1902	25.69967945
1903	25.69651138
1904	25.69230785
1905	25.68677627
1906	25.68082905
1907	25.67573548
1908	25.67035894
1909	25.66562384
1910	25.66017747
1911	25.65570269
1912	25.64874983
1913	25.64562764
1914	25.64269731
1915	25.63997276
1916	25.63480168
1917	25.63122014
1918	25.62806105
1919	25.62552663
1920	25.61991137
1921	25.61425732
1922	25.61093536
1923	25.60526711
1924	25.60030154
1925	25.59460694
1926	25.59135907
1927	25.58776602
1928	25.58260892
1929	25.57921145
1930	25.57531573
1931	25.57013289
1932	25.56559121
1933	25.56243986
1934	25.55727019
1935	25.55243983
1936	25.54784898
1937	25.54478599
1938	25.54224122
1939	25.53761265
1940	25.53406742
1941	25.53155468
1942	25.5282881
1943	25.52199682
1944	25.51573643
1945	25.51368054
1946	25.51014372
1947	25.50485027
1948	25.50084566
1949	25.49699343
1950	25.49259236
1951	25.48990961
1952	25.48663102
1953	25.48081088
1954	25.47476946
1955	25.4715575
1956	25.468174
1957	25.46411178
1958	25.45835261
1959	25.45402412
1960	25.44863371
1961	25.44608529
1962	25.44372975
1963	25.43953666
1964	25.43733131
1965	25.43152579
1966	25.42912605
1967	25.42406431
1968	25.42153448
1969	25.41910565
1970	25.41597699
1971	25.41132575
1972	25.40788857
1973	25.40403376
1974	25.40065072
1975	25.39385489
1976	25.3876967
1977	25.38068387
1978	25.37581282
1979	25.37182543
1980	25.36826288
1981	25.36481227
1982	25.36012479
1983	25.35709293
1984	25.35299441
1985	25.34936108
1986	25.34486217
1987	25.34071891
1988	25.33801394
1989	25.33510221
1990	25.33226523
1991	25.32852941
1992	25.32521125
1993	25.32075449
1994	25.31838793
1995	25.31530396
1996	25.3085223
1997	25.3056756
1998	25.30054954
1999	25.29823492
2000	25.29365434
2001	25.2908937
2002	25.28655501
2003	25.28360069
2004	25.28011926
2005	25.27579544
2006	25.27213667
2007	25.26499423
2008	25.26189465
2009	25.25824925
2010	25.25405096
2011	25.25141128
2012	25.24785134
2013	25.24233375
2014	25.24015776
2015	25.23665851
2016	25.22993983
2017	25.22317527
2018	25.22033908
2019	25.21769048
2020	25.21450105
2021	25.2117872
2022	25.20745708
2023	25.205157
2024	25.19857944
2025	25.19551087
2026	25.19429182
2027	25.1887341
2028	25.18487327
2029	25.18213715
2030	25.17941865
2031	25.17656253
2032	25.1717973
2033	25.16799441
2034	25.16132762
2035	25.15685891
2036	25.15192935
2037	25.14977678
2038	25.14440347
2039	25.14049357
2040	25.13498706
2041	25.12930604
2042	25.12716429
2043	25.12378842
2044	25.12235647
2045	25.11719625
2046	25.11593422
2047	25.11091475
2048	25.10702633
2049	25.10057572
2050	25.09831739
2051	25.09742059
2052	25.09236014
2053	25.08657043
2054	25.08227308
2055	25.07863844
2056	25.07323642
2057	25.0701926
2058	25.06825409
2059	25.06611438
2060	25.06032078
2061	25.05655159
2062	25.0526719
2063	25.04726468
2064	25.04444927
2065	25.04120948
2066	25.03831601
2067	25.03372941
2068	25.03111752
2069	25.02915008
2070	25.02361042
2071	25.02146005
2072	25.01595624
2073	25.01107825
2074	25.00800336
2075	25.00431527
2076	25.0014295
2077	24.99973821
2078	24.99638568
2079	24.99132716
2080	24.98822564
2081	24.9828013
2082	24.98056757
2083	24.97632781
2084	24.9743982
2085	24.97152894
2086	24.9671172
2087	24.96480532
2088	24.96185687
2089	24.95871247
2090	24.95440699
2091	24.95082293
2092	24.94495417
2093	24.94119462
2094	24.93944051
2095	24.93618851
2096	24.93019304
2097	24.9269561
2098	24.92433191
2099	24.92197464
2100	24.91846883
2101	24.91563662
2102	24.91274147
2103	24.90987491
2104	24.90621988
2105	24.90152259
2106	24.89817668
2107	24.89490402
2108	24.89193257
2109	24.88954397
2110	24.88775694
2111	24.88191457
2112	24.87855955
2113	24.87507314
2114	24.86982013
2115	24.86618099
2116	24.86296715
2117	24.85985259
2118	24.85453206
2119	24.85215622
2120	24.84925342
2121	24.84711447
2122	24.84395889
2123	24.83940248
2124	24.83680969
2125	24.83130406
2126	24.82835333
2127	24.82649449
2128	24.82424093
2129	24.82062964
2130	24.81728943
2131	24.81110894
2132	24.80598545
2133	24.80353425
2134	24.79897278
2135	24.79520469
2136	24.79261792
2137	24.78929628
2138	24.78661388
2139	24.78232717
2140	24.77712902
2141	24.77330489
2142	24.77045735
2143	24.76546864
2144	24.76116383
2145	24.75674664
2146	24.75191585
2147	24.74853236
2148	24.74567602
2149	24.74063982
2150	24.73743145
2151	24.73383495
2152	24.73078884
2153	24.72841653
2154	24.72514646
2155	24.72048262
2156	24.71717526
2157	24.71410044
2158	24.70913027
2159	24.70640862
2160	24.70444019
2161	24.70066772
2162	24.69561942
2163	24.69444931
2164	24.69249119
2165	24.68768369
2166	24.68328923
2167	24.67851086
2168	24.67679075
2169	24.67389108
2170	24.6707129
2171	24.66593557
2172	24.66308008
2173	24.65943292
2174	24.65463516
2175	24.65157199
2176	24.64655703
2177	24.64285485
2178	24.63767398
2179	24.63335981
2180	24.63061072
2181	24.62699161
2182	24.62316858
2183	24.61972849
2184	24.61722111
2185	24.61372464
2186	24.61089824
2187	24.60640402
2188	24.60414192
2189	24.59955578
2190	24.5956072
2191	24.59035675
2192	24.58445311
2193	24.58188755
2194	24.57746884
2195	24.57273482
2196	24.56848215
2197	24.5635874
2198	24.55992874
2199	24.55578165
2200	24.55111307
2201	24.54491409
2202	24.54155264
2203	24.5362305
2204	24.53203659
2205	24.5282546
2206	24.52513366
2207	24.52169725
2208	24.51716884
2209	24.51588163
2210	24.51276232
2211	24.50957431
2212	24.50386785
2213	24.50283713
2214	24.49869
2215	24.4958917
2216	24.4943782
2217	24.49109572
2218	24.48742347
2219	24.48475654
2220	24.48221389
2221	24.47840917
2222	24.47371153
2223	24.47020749
2224	24.46636217
2225	24.46431827
2226	24.46085449
2227	24.45760174
2228	24.45493013
2229	24.45161931
2230	24.44863303
2231	24.44459185
2232	24.43838254
2233	24.43550305
2234	24.4310889
2235	24.42864457
2236	24.42559417
2237	24.42216059
2238	24.41777648
2239	24.41388403
2240	24.40931209
2241	24.40651342
2242	24.40320098
2243	24.3972669
2244	24.39362202
2245	24.39084411
2246	24.38793446
2247	24.38608991
2248	24.38257577
2249	24.3776576
2250	24.3754284
2251	24.37334913
2252	24.36924838
2253	24.36670192
2254	24.36154993
2255	24.35914806
2256	24.35502752
2257	24.35194188
2258	24.35044599
2259	24.3477086
2260	24.34438537
2261	24.34265214
2262	24.3398811
2263	24.33631112
2264	24.33368079
2265	24.33199182
2266	24.33075213
2267	24.32705866
2268	24.32291091
2269	24.31690489
2270	24.3158762
2271	24.31212081
2272	24.30722782
2273	24.30351003
2274	24.3000579
2275	24.29856857
2276	24.29493562
2277	24.29191692
2278	24.28715606
2279	24.28241538
2280	24.27579915
2281	24.27324182
2282	24.2694848
2283	24.26599073
2284	24.26286374
2285	24.25906292
2286	24.25466617
2287	24.25261976
2288	24.24811004
2289	24.24328719
2290	24.24045895
2291	24.23587108
2292	24.23181386
2293	24.22889832
2294	24.22338093
2295	24.2182682
2296	24.21448964
2297	24.21171504
2298	24.20727113
2299	24.20428003
2300	24.20189606
2301	24.19726074
2302	24.19401842
2303	24.19079387
2304	24.18720512
2305	24.18306619
2306	24.18020686
2307	24.17574762
2308	24.17290227
2309	24.1700909
2310	24.16880798
2311	24.16670848
2312	24.1634604
2313	24.16121187
2314	24.15884971
2315	24.15545464
2316	24.15461428
2317	24.15212564
2318	24.1486708
2319	24.14642268
2320	24.14373931
2321	24.14148022
2322	24.13847034
2323	24.13562931
2324	24.13101054
2325	24.1276148
2326	24.12313613
2327	24.12079112
2328	24.11592617
2329	24.11264381
2330	24.11137579
2331	24.1096453
2332	24.10650501
2333	24.10506734
2334	24.10193455
2335	24.09768124
2336	24.09492509
2337	24.0915015
2338	24.08819671
2339	24.08605132
2340	24.08036764
2341	24.07616402
2342	24.07390372
2343	24.0689405
2344	24.06631827
2345	24.06276274
2346	24.06093072
2347	24.05912623
2348	24.0582575
2349	24.05408007
2350	24.05251028
2351	24.04833796
2352	24.04758391
2353	24.04257934
2354	24.04007508
2355	24.03560218
2356	24.03255576
2357	24.02843099
2358	24.025469
2359	24.02150812
2360	24.01897464
2361	24.01577531
2362	24.0130932
2363	24.00877283
2364	24.00392293
2365	24.00116421
2366	23.99785242
2367	23.99503477
2368	23.99223278
2369	23.99008998
2370	23.98651454
2371	23.98363006
2372	23.97800983
2373	23.97411247
2374	23.97076682
2375	23.96713366
2376	23.96449073
2377	23.96215481
2378	23.9581006
2379	23.9556597
2380	23.95261317
2381	23.94908538
2382	23.94541036
2383	23.94302899
2384	23.93904054
2385	23.93580971
2386	23.93137005
2387	23.92718469
2388	23.92199436
2389	23.91874493
2390	23.91580721
2391	23.9120829
2392	23.90933667
2393	23.90687951
2394	23.90567737
2395	23.9045642
2396	23.90091217
2397	23.89655347
2398	23.89454124
2399	23.89076744
2400	23.88809902
2401	23.88530875
2402	23.88108829
2403	23.87899708
2404	23.87611129
2405	23.87412928
2406	23.86980378
2407	23.86646428
2408	23.86393112
2409	23.85917386
2410	23.85628267
2411	23.85283244
2412	23.8502435
2413	23.84539331
2414	23.84247738
2415	23.83865477
2416	23.83382582
2417	23.83180049
2418	23.82942676
2419	23.82646384
2420	23.82524013
2421	23.82283681
2422	23.81853567
2423	23.81478803
2424	23.80970863
2425	23.80474657
2426	23.80015827
2427	23.79784018
2428	23.79527498
2429	23.78967769
2430	23.7869803
2431	23.7845065
2432	23.78149041
2433	23.77725109
2434	23.7737383
2435	23.77185543
2436	23.76805463
2437	23.76438075
2438	23.7619076
2439	23.76054739
2440	23.75768948
2441	23.75358725
2442	23.7503211
2443	23.74816235
2444	23.7469006
2445	23.74406742
2446	23.73945132
2447	23.73648911
2448	23.73532453
2449	23.73097526
2450	23.72708024
2451	23.72381416
2452	23.72183718
2453	23.71940669
2454	23.71718528
2455	23.71468336
2456	23.71093714
2457	23.70777913
2458	23.70547015
2459	23.70405373
2460	23.70251084
2461	23.69952619
2462	23.69756155
2463	23.69513103
2464	23.69407409
2465	23.69097018
2466	23.68903237
2467	23.68450751
2468	23.68134132
2469	23.67943899
2470	23.67699717
2471	23.67555385
2472	23.67350382
2473	23.67107692
2474	23.66768226
2475	23.66529437
2476	23.66364605
2477	23.66041538
2478	23.65759753
2479	23.65343734
2480	23.64965981
2481	23.64748585
2482	23.64558801
2483	23.64447977
2484	23.64005126
2485	23.636639
2486	23.63311086
2487	23.63106523
2488	23.62746121
2489	23.62430007
2490	23.62197056
2491	23.61815141
2492	23.61296312
2493	23.60955419
2494	23.60617058
2495	23.60026266
2496	23.59822756
2497	23.59617887
2498	23.59205434
2499	23.58951652
2500	23.58732407
2501	23.58510552
2502	23.58406164
2503	23.58091888
2504	23.57826514
2505	23.57311163
2506	23.56952615
2507	23.5669067
2508	23.56586019
2509	23.56258883
2510	23.5596404
2511	23.55769924
2512	23.55485403
2513	23.55166566
2514	23.54803178
2515	23.54551587
2516	23.54070648
2517	23.53781416
2518	23.53460811
2519	23.53143123
2520	23.52563514
2521	23.52163263
2522	23.51987772
2523	23.51757528
2524	23.51513266
2525	23.5100822
2526	23.50672338
2527	23.50274271
2528	23.49969651
2529	23.49753099
2530	23.49500075
2531	23.49139029
2532	23.49055028
2533	23.48803273
2534	23.48514111
2535	23.48211651
2536	23.47911747
2537	23.47561335
2538	23.47155779
2539	23.47006032
2540	23.46657394
2541	23.46380197
2542	23.46220385
2543	23.46039432
2544	23.45688695
2545	23.4542521
2546	23.45213185
2547	23.44961744
2548	23.44677459
2549	23.44377448
2550	23.43777583
2551	23.43513964
2552	23.43164199
2553	23.42948688
2554	23.42761528
2555	23.42557282
2556	23.42343753
2557	23.42014054
2558	23.41747271
2559	23.41602261
2560	23.41243725
2561	23.41001775
2562	23.40684806
2563	23.40466016
2564	23.40036802
2565	23.39863942
2566	23.3961172
2567	23.39349559
2568	23.39179738
2569	23.3898237
2570	23.38664022
2571	23.38324384
2572	23.37985583
2573	23.37733653
2574	23.37526966
2575	23.37304846
2576	23.37036288
2577	23.36804842
2578	23.36492897
2579	23.36234457
2580	23.35960452
2581	23.35677131
2582	23.35469079
2583	23.35276949
2584	23.35078895
2585	23.34759048
2586	23.3442887
2587	23.34086963
2588	23.33756728
2589	23.33249155
2590	23.32955689
2591	23.32835579
2592	23.32575215
2593	23.32033049
2594	23.31735715
2595	23.31484542
2596	23.31271904
2597	23.31016246
2598	23.30642282
2599	23.30318561
2600	23.30047279
2601	23.29620489
2602	23.29412
2603	23.29062296
2604	23.28844577
2605	23.2855223
2606	23.28335243
2607	23.2797817
2608	23.27643092
2609	23.27482675
2610	23.27135393
2611	23.27036571
2612	23.26916279
2613	23.26554647
2614	23.26227883
2615	23.25961542
2616	23.25674755
2617	23.25482831
2618	23.25177585
2619	23.24717666
2620	23.24384482
2621	23.24197099
2622	23.24045995
2623	23.2378123
2624	23.23361988
2625	23.23133445
2626	23.22730311
2627	23.22375818
2628	23.22188294
2629	23.21994908
2630	23.21779095
2631	23.21530028
2632	23.21222921
2633	23.20875995
2634	23.20786643
2635	23.20437679
2636	23.20219261
2637	23.19929347
2638	23.19328504
2639	23.18985146
2640	23.18805574
2641	23.1857232
2642	23.18250494
2643	23.17922539
2644	23.17554691
2645	23.17240965
2646	23.17027825
2647	23.16845514
2648	23.16427732
2649	23.16032378
2650	23.1581026
2651	23.15593116
2652	23.15374636
2653	23.14942023
2654	23.14634953
2655	23.14371304
2656	23.13988895
2657	23.13657719
2658	23.13366965
2659	23.1316259
2660	23.12842094
2661	23.12390383
2662	23.12215811
2663	23.11949664
2664	23.11572897
2665	23.11222246
2666	23.10998367
2667	23.1069778
2668	23.10515107
2669	23.10162779
2670	23.0990415
2671	23.09416749
2672	23.09197354
2673	23.08997132
2674	23.08741738
2675	23.08359296
2676	23.08147546
2677	23.07736053
2678	23.07651082
2679	23.07422056
2680	23.07067
2681	23.06874696
2682	23.06684116
2683	23.06477084
2684	23.06359486
2685	23.06142114
2686	23.05905781
2687	23.05692837
2688	23.05377924
2689	23.05212138
2690	23.04964905
2691	23.0452969
2692	23.04315802
2693	23.04128912
2694	23.037753
2695	23.03508132
2696	23.03223681
2697	23.02768079
2698	23.02443713
2699	23.02269325
2700	23.0200154
2701	23.01655775
2702	23.01409716
2703	23.0129411
2704	23.009411
2705	23.00721755
2706	23.00432641
2707	23.00396899
2708	23.00010954
2709	22.99590065
2710	22.99254696
2711	22.98964268
2712	22.98426851
2713	22.98043686
2714	22.97749105
2715	22.97524972
2716	22.97392244
2717	22.97111435
2718	22.96848271
2719	22.96634375
2720	22.96412539
2721	22.95996295
2722	22.95867324
2723	22.95591604
2724	22.95396811
2725	22.95221644
2726	22.9497578
2727	22.94746378
2728	22.94552469
2729	22.94212569
2730	22.93880384
2731	22.93391588
2732	22.93220529
2733	22.93041285
2734	22.92744586
2735	22.92604834
2736	22.92242192
2737	22.91989503
2738	22.91652287
2739	22.91317567
2740	22.9099121
2741	22.9078234
2742	22.90323967
2743	22.89906841
2744	22.89631026
2745	22.89292496
2746	22.89004144
2747	22.88797858
2748	22.88696418
2749	22.88326907
2750	22.88068332
2751	22.87823667
2752	22.87598877
2753	22.87327764
2754	22.87066334
2755	22.86882113
2756	22.8674003
2757	22.86460659
2758	22.86243654
2759	22.86048594
2760	22.85737908
2761	22.85542817
2762	22.85208726
2763	22.84979385
2764	22.8476888
2765	22.84545881
2766	22.84334319
2767	22.84110614
2768	22.8369304
2769	22.83453025
2770	22.8313324
2771	22.82822865
2772	22.82533313
2773	22.82277066
2774	22.82073673
2775	22.81808373
2776	22.81531507
2777	22.8138498
2778	22.81136164
2779	22.80976618
2780	22.80766475
2781	22.80542318
2782	22.80235321
2783	22.80082355
2784	22.79907928
2785	22.79684913
2786	22.79469018
2787	22.79255937
2788	22.79073079
2789	22.78887459
2790	22.7869454
2791	22.78469679
2792	22.78268564
2793	22.78082291
2794	22.77700107
2795	22.77429551
2796	22.77225827
2797	22.77054691
2798	22.76793912
2799	22.76560931
2800	22.76341761
2801	22.76117344
2802	22.7582379
2803	22.75565634
2804	22.75423348
2805	22.75015752
2806	22.74702733
2807	22.74393723
2808	22.74085242
2809	22.73864862
2810	22.73669561
2811	22.7341369
2812	22.73094228
2813	22.72862023
2814	22.7261316
2815	22.72294859
2816	22.71903316
2817	22.71742475
2818	22.71583182
2819	22.7145023
2820	22.71203757
2821	22.71037482
2822	22.70739157
2823	22.70577469
2824	22.70309721
2825	22.70174103
2826	22.69885697
2827	22.69619077
2828	22.69338268
2829	22.69104401
2830	22.68688506
2831	22.68339767
2832	22.6810449
2833	22.67804956
2834	22.67491355
2835	22.67204516
2836	22.67105477
2837	22.66946994
2838	22.66835926
2839	22.66602206
2840	22.66478007
2841	22.6598609
2842	22.65715578
2843	22.65506287
2844	22.6516102
2845	22.64967447
2846	22.64776141
2847	22.64589274
2848	22.64362161
2849	22.6416293
2850	22.63792404
2851	22.63376987
2852	22.63150417
2853	22.62844827
2854	22.6258784
2855	22.62228158
2856	22.62016962
2857	22.61854573
2858	22.61689883
2859	22.61493126
2860	22.61288726
2861	22.60971306
2862	22.60699993
2863	22.60341447
2864	22.60034605
2865	22.59747893
2866	22.59541321
2867	22.59357564
2868	22.59125149
2869	22.58764487
2870	22.5839883
2871	22.58202708
2872	22.57935673
2873	22.57717524
2874	22.57543409
2875	22.57367575
2876	22.57116286
2877	22.56909674
2878	22.56618368
2879	22.56397752
2880	22.56149062
2881	22.55834934
2882	22.55639752
2883	22.55262807
2884	22.55118628
2885	22.54885216
2886	22.54666381
2887	22.54422473
2888	22.54066163
2889	22.53683029
2890	22.53433028
2891	22.53104657
2892	22.52863437
2893	22.52597517
2894	22.52386763
2895	22.52004111
2896	22.51857071
2897	22.51686794
2898	22.51392424
2899	22.51053368
2900	22.5076632
2901	22.50577782
2902	22.50371479
2903	22.50173836
2904	22.49875977
2905	22.49751695
2906	22.49388399
2907	22.49121582
2908	22.49006517
2909	22.48734292
2910	22.48551367
2911	22.48292895
2912	22.48076423
2913	22.47954718
2914	22.47529172
2915	22.47053765
2916	22.46913528
2917	22.46678154
2918	22.46381039
2919	22.46250626
2920	22.46034058
2921	22.45774647
2922	22.4553051
2923	22.45329316
2924	22.45168104
2925	22.44988121
2926	22.44824665
2927	22.44560174
2928	22.44382027
2929	22.44218862
2930	22.43977882
2931	22.43802635
2932	22.43647628
2933	22.43483694
2934	22.43178149
2935	22.42836309
2936	22.42621814
2937	22.42259351
2938	22.42160532
2939	22.41987626
2940	22.41883916
2941	22.4173334
2942	22.41433882
2943	22.4122578
2944	22.41029759
2945	22.40858024
2946	22.40668675
2947	22.40335725
2948	22.40164422
2949	22.39926814
2950	22.39679173
2951	22.39389429
2952	22.3898264
2953	22.38812765
2954	22.38543729
2955	22.38308003
2956	22.38072173
2957	22.3764615
2958	22.37489362
2959	22.37295565
2960	22.3701497
2961	22.36765091
2962	22.36504061
2963	22.36406623
2964	22.3618049
2965	22.35880088
2966	22.35457139
2967	22.3527272
2968	22.35120897
2969	22.3503596
2970	22.34920527
2971	22.34644769
2972	22.34508564
2973	22.34371633
2974	22.34123046
2975	22.33775718
2976	22.33679795
2977	22.33239719
2978	22.3305428
2979	22.32873309
2980	22.32422318
2981	22.32246462
2982	22.31836193
2983	22.31508248
2984	22.31395262
2985	22.31122228
2986	22.30843907
2987	22.30679133
2988	22.30384176
2989	22.30244477
2990	22.30048298
2991	22.29845603
2992	22.2968873
2993	22.29507308
2994	22.29066783
2995	22.28806382
2996	22.28660379
2997	22.28341861
2998	22.28147125
2999	22.28026229
3000	22.27734066
3001	22.27475426
3002	22.27306909
3003	22.27065627
3004	22.26648771
3005	22.26435123
3006	22.26004516
3007	22.25669025
3008	22.25513391
3009	22.25217848
3010	22.25020828
3011	22.24753143
3012	22.24577783
3013	22.24437213
3014	22.24330736
3015	22.24046999
3016	22.23855536
3017	22.23681419
3018	22.23436441
3019	22.23152407
3020	22.22813235
3021	22.22557878
3022	22.22468122
3023	22.22102499
3024	22.21941178
3025	22.21684066
3026	22.21478534
3027	22.21165271
3028	22.21042121
3029	22.20850517
3030	22.20558686
3031	22.20315264
3032	22.201036
3033	22.1990852
3034	22.19705534
3035	22.19460145
3036	22.19334843
3037	22.19072029
3038	22.18928307
3039	22.18644902
3040	22.1835924
3041	22.18188045
3042	22.17882733
3043	22.17420398
3044	22.17204646
3045	22.16993457
3046	22.16817416
3047	22.1644711
3048	22.16284391
3049	22.16116712
3050	22.15881813
3051	22.15578813
3052	22.15380444
3053	22.15210087
3054	22.14835425
3055	22.1453717
3056	22.14343768
3057	22.14190253
3058	22.13951573
3059	22.13781985
3060	22.13622207
3061	22.1341665
3062	22.13191109
3063	22.13068472
3064	22.12895032
3065	22.12645061
3066	22.12437164
3067	22.12260346
3068	22.12164217
3069	22.11955449
3070	22.11837486
3071	22.11632775
3072	22.1148986
3073	22.11318077
3074	22.11121888
3075	22.10997005
3076	22.10848181
3077	22.10693411
3078	22.10456635
3079	22.10275453
3080	22.10077089
3081	22.09863347
3082	22.09582896
3083	22.09305344
3084	22.09134225
3085	22.0896794
3086	22.08685329
3087	22.08479752
3088	22.08334151
3089	22.07989245
3090	22.07798351
3091	22.07524037
3092	22.07308851
3093	22.07045581
3094	22.0682266
3095	22.06608282
3096	22.06344853
3097	22.0606091
3098	22.05920889
3099	22.05798352
3100	22.05596041
3101	22.0539784
3102	22.05158769
3103	22.04944658
3104	22.04748897
3105	22.04631565
3106	22.04460428
3107	22.04232318
3108	22.04113867
3109	22.03892769
3110	22.03620849
3111	22.03374136
3112	22.03006107
3113	22.02825434
3114	22.02558323
3115	22.02404027
3116	22.02051872
3117	22.01821203
3118	22.01604577
3119	22.01425065
3120	22.01246146
3121	22.01012703
3122	22.00827919
3123	22.00599026
3124	22.00391357
3125	22.00105786
3126	21.99965802
3127	21.99524373
3128	21.99335536
3129	21.99085474
3130	21.98821684
3131	21.98566829
3132	21.98393333
3133	21.98145582
3134	21.97965395
3135	21.97731301
3136	21.97605523
3137	21.97343843
3138	21.97181656
3139	21.96983479
3140	21.96594789
3141	21.96437007
3142	21.96325526
3143	21.96125737
3144	21.95852828
3145	21.95611085
3146	21.9537297
3147	21.95149305
3148	21.94920825
3149	21.94795416
3150	21.94657269
3151	21.94528851
3152	21.94259103
3153	21.94097223
3154	21.93822448
3155	21.93745044
3156	21.93520238
3157	21.93324863
3158	21.93126513
3159	21.92913962
3160	21.9280809
3161	21.92554524
3162	21.92338084
3163	21.92129935
3164	21.91957798
3165	21.91618812
3166	21.91521604
3167	21.9119707
3168	21.9084922
3169	21.90585357
3170	21.90292568
3171	21.90153906
3172	21.89950362
3173	21.89561655
3174	21.89355962
3175	21.89172391
3176	21.88959837
3177	21.88690154
3178	21.88519054
3179	21.88446972
3180	21.88291034
3181	21.88134626
3182	21.87799604
3183	21.87525301
3184	21.87323158
3185	21.87033914
3186	21.86867008
3187	21.86648586
3188	21.86292253
3189	21.86173339
3190	21.85923318
3191	21.85784975
3192	21.85595987
3193	21.85408657
3194	21.85202063
3195	21.85003125
3196	21.84807271
3197	21.84604238
3198	21.84338779
3199	21.84106459
3200	21.83857711
3201	21.83503492
3202	21.83209908
3203	21.82956925
3204	21.82819787
3205	21.82681048
3206	21.8261669
3207	21.82448055
3208	21.82184231
3209	21.8198507
3210	21.81694192
3211	21.81402019
3212	21.811239
3213	21.80938576
3214	21.80708684
3215	21.80542297
3216	21.80414656
3217	21.80305478
3218	21.80030218
3219	21.79739151
3220	21.79561529
3221	21.79370795
