GrandID,Latitude,Longitude,Sample Date,P,ETa,PET,Melt,Snow,Temp,P_res,S_res,Ea_res,Qin_res,FracFull,Qout_res
5583,27.862499237060547,111.5875015258789,2014-01-19,0.0,0.8111015558242798,0.0,0.0,0.0,0.0,0.0,128753968.0,1.8470386266708374,0.13013607263565063,0.9329997897148132,0.9829999208450317
3654,8.370833396911621,8.287500381469727,2011-10-11,3.3271682262420654,2.496579647064209,0.0,0.0,0.0,0.0,3.7822983264923096,37500000.0,3.1542017459869385,3.405139207839966,1.0,3.452000141143799
6165,29.02083396911621,120.1875,2013-06-11,2.2236247062683105,0.9302756190299988,0.0,0.0,0.0,0.0,2.859328031539917,51557036.0,1.164991021156311,0.8151332139968872,0.9991674423217773,0.656499981880188
6648,-37.10416793823242,142.42083740234375,2011-10-26,0.004885553847998381,2.3519201278686523,0.0,0.0,0.0,0.0,0.002346932888031006,20743554.0,3.6614112854003906,0.18034371733665466,0.7031713128089905,0.0704948902130127
4603,-26.512500762939453,30.64583396911621,2014-06-20,0.002676025265827775,0.1970137059688568,0.0,0.0,0.0,0.0,0.014361280016601086,28384196.0,1.655980110168457,0.8433271646499634,0.46531468629837036,1.5523521900177002
99,43.72083282470703,-123.05416870117188,2013-02-10,0.015001374296844006,1.0308783054351807,0.0,0.2962042987346649,4.104367733001709,0.0,0.019960105419158936,40698024.0,1.0717300176620483,9.555707931518555,0.6596114039421082,7.530555725097656
367,44.670833587646484,-117.97916412353516,2014-03-01,0.7347019910812378,0.9304534792900085,0.0,3.790128231048584,117.00010681152344,0.0,0.941757082939148,85131184.0,1.422325849533081,5.925034999847412,0.9386017918586731,3.03944730758667
5053,6.420833110809326,80.84583282470703,2011-07-18,5.776309490203857,2.813927412033081,0.0,0.0,0.0,0.0,4.6051344871521,179848960.0,3.353858232498169,4.684106349945068,0.6695791482925415,22.835262298583984
3623,11.604166984558105,8.387499809265137,2014-06-25,0.11344221979379654,1.373908281326294,0.0,0.0,0.0,0.0,0.09067604690790176,16557235.0,4.823704242706299,0.15533067286014557,0.7491962313652039,0.22346869111061096
4652,32.72916793823242,50.75416564941406,2011-11-30,0.057760369032621384,0.5737665891647339,0.0,0.12149234116077423,29.91745376586914,0.0,0.05736894533038139,1285932288.0,1.1508305072784424,6.038888454437256,0.8868497610092163,14.451499938964844
5728,23.804166793823242,111.48750305175781,2010-01-02,6.440300941467285,1.0870745182037354,0.0,0.0,0.0,0.0,6.880404472351074,39441888.0,1.0106546878814697,2.730217456817627,0.1878185123205185,6.4604902267456055
5309,32.47083282470703,111.70417022705078,2014-05-09,0.0,0.8719005584716797,0.0,0.0,0.0,0.0,0.0,102409736.0,2.3136093616485596,0.005473726894706488,0.8192778825759888,0.2854999899864197
4870,23.412500381469727,76.2874984741211,2014-10-26,0.027715742588043213,0.0889279842376709,0.0,0.0,0.0,0.0,0.027903083711862564,32814982.0,2.9914870262145996,0.004462671931833029,0.942959189414978,0.5350000262260437
3955,42.52083206176758,23.545833587646484,2014-07-20,3.6131019592285156,3.7054073810577393,0.0,0.0,0.0,0.0,1.7707149982452393,672891328.0,4.209811210632324,11.482139587402344,0.9998385310173035,10.464757919311523
1431,46.4375,-87.8125,2012-12-12,0.13742561638355255,0.33880066871643066,0.0,0.0,7.075443267822266,0.0,0.1209452748298645,2193717.75,0.5816036462783813,0.7219018340110779,0.07806824147701263,1.0307762622833252
507,39.61249923706055,-107.76249694824219,2014-08-23,2.6257450580596924,1.9853814840316772,0.0,0.0,0.0,0.0,2.682011604309082,12787192.0,2.684858798980713,0.3720816671848297,0.8524794578552246,0.6823075413703918
4087,-20.212499618530273,28.02916717529297,2013-12-10,0.11022798717021942,2.178461790084839,0.0,0.0,0.0,0.0,0.15382468700408936,10895390.0,4.485738277435303,0.42728519439697266,0.9312298893928528,0.33863264322280884
372,44.50416564941406,-118.1624984741211,2012-04-15,3.912421464920044,2.4565958976745605,0.0,0.4722057282924652,11.059966087341309,0.0,3.574453353881836,31076428.0,2.9827992916107178,4.700839519500732,0.9992420077323914,4.959623336791992
3804,48.42916488647461,19.587499618530273,2010-05-03,6.634302616119385,2.1445813179016113,0.0,0.0,0.0,0.0,7.6749773025512695,14767979.0,2.5236575603485107,0.08633041381835938,0.9978364706039429,0.13899998366832733
2108,44.36249923706055,-72.32083129882812,2012-02-06,0.003468245267868042,0.3168190121650696,0.0,0.0,82.07432556152344,0.0,0.004693865776062012,11297376.0,0.9607607126235962,0.53829425573349,0.6764896512031555,0.591509222984314
298,48.337501525878906,-112.67916870117188,2010-07-17,0.0,1.9741742610931396,0.0,0.0,0.0,0.0,0.0,18968994.0,4.601734161376953,0.0407065749168396,0.5126754641532898,0.10299982130527496
2003,51.82083511352539,-67.82083129882812,2015-04-15,7.079533576965332,0.18522705137729645,0.0,0.0,219.9797821044922,0.0,9.408785820007324,1295899264.0,1.8224217891693115,15.955967903137207,0.5183597207069397,51.99248504638672
2483,-6.137499809265137,-38.1875,2011-09-01,0.0,0.16926822066307068,0.0,0.0,0.0,0.0,0.0,26642198.0,4.6997389793396,3.19461989402771,0.4861714839935303,3.657075881958008
