Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
77.09734126579058,60.98834313131163,2022-05-04,7179.0,7580.0,7304.0,7309.0,-0.008630808534143419,0.01854340231120654
-12.926853302883421,-102.19110756806855,2018-08-04,,,,,,
83.99786742786053,32.71389227073306,2016-06-06,,,,,,
83.45159587606551,148.75414625310205,2016-12-26,,,,,,
63.54170198412481,107.20885399509878,2015-06-11,12718.5,8900.0,13462.0,11271.5,-0.028398999255170726,-0.204006797245326
-36.99919942747458,151.72478503795094,2020-04-21,7251.0,7511.5,7326.5,7320.0,-0.005179214542960006,0.012467987599406843
-20.682408851653452,172.2621480957684,2016-10-20,,,,,,
63.204600873034245,-176.1587542777814,2023-11-28,,,,,,
-32.95403907187002,44.18685949589192,2022-12-07,,,,,,
-59.49130559650335,-31.377816806793682,2019-04-22,,,,,,
10.224227242503028,129.54761652064383,2020-10-30,7139.0,7627.0,7397.0,7426.5,-0.017749036873967956,0.015308839190628226
78.50785934894057,-89.34670727671259,2016-06-07,39974.5,49255.0,6990.5,7792.5,0.7023102310231008,0.7514290032091443
35.28536340149514,173.17061608142743,2015-01-04,,,,,,
12.611010616085693,40.934869035749024,2021-12-17,13527.0,11329.0,13977.0,13094.0,-0.01636125654450256,-0.10463921599620603
-72.50823112126166,105.67346480237914,2019-04-28,37223.5,42116.5,10947.5,11571.0,0.5454734176164071,0.5873850444745956
20.701300805850554,-149.1841609838034,2017-12-10,,,,,,
88.2096930187674,-113.95516148680858,2018-07-08,,,,,,
-64.78487725742568,93.02532229231315,2023-10-11,32387.0,39981.0,10028.0,11234.0,0.5271484144760096,0.5989521886060497
3.2993374254726127,-172.0848520658435,2019-06-11,,,,,,
67.92715294703198,114.0760749217618,2022-02-28,40831.5,41330.5,7087.0,9320.5,0.7042060999405225,0.7072546083544158
43.3383511957568,-174.97835327091187,2017-05-27,,,,,,
35.462833379148236,56.562782062058396,2017-12-27,18666.5,14829.0,22709.0,21212.5,-0.09770274679460043,-0.2099206137780377
36.447135117679665,-48.56618871654989,2023-05-18,7252.5,7552.0,7349.5,7347.0,-0.006642925626626444,0.013589235982954645
-25.29159278044407,40.138146978911685,2023-05-21,,,,,,
-37.153468032391196,70.57130651608094,2022-12-21,,,,,,
55.68500798613245,-56.70892109293049,2018-03-12,7234.0,7472.0,7322.0,7329.0,-0.006045616927727356,0.010139245640124306
55.82041104225254,-141.1335186800992,2019-04-27,,,,,,
66.07301734441866,-154.92748761062438,2019-08-02,15218.0,9295.0,13317.5,10254.0,0.06660125107322436,-0.17788833609729054
74.38329946016484,32.01696812251723,2019-05-28,,,,,,
2.0416317949688034,7.435927344280153,2022-09-27,7017.0,4239.5,9246.0,9182.0,-0.13705958310274774,-0.3712506024989776
0.27293304369592875,87.1923632836077,2018-05-02,,,,,,
53.69313221401953,3.5047836014173672,2023-05-11,7171.0,7778.5,7460.0,7490.0,-0.019752580138062883,0.020901007316993004
26.99350753999773,-27.919515588883517,2019-08-18,,,,,,
36.3540379063866,-36.68861583495689,2015-11-10,,,,,,
53.24268049849819,-170.4791150648397,2016-12-30,7260.0,7483.5,7351.5,7351.0,-0.006262190740170371,0.008897876643073751
70.20096152716194,-59.19940738920343,2016-01-19,,,,,,
-29.160871766723556,171.36725670881793,2019-11-24,,,,,,
-22.39506852481008,134.48000744175198,2019-12-18,14843.0,10251.0,19215.0,16983.0,-0.12836925245169967,-0.3042150274893087
-73.08325082864359,-61.42389586768164,2021-05-13,42848.5,46458.5,14633.5,15349.5,0.4908493093490127,0.5209356380540815
14.090425379311316,31.606345823893985,2017-12-31,19201.0,12924.0,21988.5,18928.0,-0.06767501426334364,-0.25963480128893585
-83.53039071658642,125.02682839277782,2018-02-26,37760.0,42261.5,9762.5,10302.5,0.5891419853753472,0.6246924496386271
-6.192356736157172,-21.14123876997528,2022-07-08,,,,,,
7.676034247363792,-173.53516904994567,2019-03-29,,,,,,
-38.422574616908804,-153.17623374528958,2020-02-08,,,,,,
16.349986902421936,3.7413796855343806,2023-06-05,22076.5,15286.0,26153.0,21188.5,-0.08452295794067928,-0.26224088419122016
-84.5099550109711,168.9981752433162,2017-01-20,,,,,,
-83.2773260251414,69.5554351987924,2017-09-09,38108.0,41526.5,10423.0,11193.0,0.5704601182749158,0.598725685521515
