Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
-45.12739875320251,171.30674860651246,2004-04-04,7402.0,8287.0,7369.0,7398.0,0.002234107372554314,0.058635666836995025
-16.13107385358665,5.868125388430312,2005-09-25,,,,,,
45.99920493774876,-63.735669741151455,2003-06-10,7628.0,7867.0,7459.0,7499.0,0.011201696825081122,0.02662142763930558
-48.81633021150796,106.26703011673332,2004-03-29,,,,,,
-76.14361623081726,-82.50038954565328,2003-03-12,34944.0,37951.0,11757.0,11252.5,0.49649900430397526,0.5269574313993712
-37.84473847552176,-21.970288545971002,2003-10-28,,,,,,
-60.9801682942792,-151.75570271678424,2001-04-15,,,,,,
77.34557742166315,-170.8737323704353,2002-11-01,,,,,,
55.461668321595056,166.553429284053,2003-09-15,7509.0,8114.0,7393.0,7266.0,0.007784190041605101,0.04649513123105664
24.012676171876222,120.9528433843941,2002-08-25,21547.5,10711.5,15347.0,11191.0,0.16806027998753156,-0.17788821305907795
66.86290623378919,70.55071419373127,2000-12-23,16438.0,9420.0,14891.0,10989.0,0.04937916945960596,-0.22504216198428603
54.6609738418406,-32.776940010862845,2001-10-29,,,,,,
-56.41738940051355,-117.61404477449553,2001-01-07,,,,,,
70.660619728196,-123.68266463840902,2002-10-28,8466.0,9516.0,7479.0,7505.0,0.06190028222013132,0.11985878199470364
7.0816035448171295,-89.91255666074568,2003-02-19,7599.0,7959.0,7445.0,7367.0,0.010236639191704266,0.033367956374967325
55.339227929531255,17.72159929420337,2003-10-03,25574.0,27307.0,11643.0,10313.5,0.37431818792487204,0.40215661103979355
71.29643398622878,77.25453217202244,2000-03-30,36700.0,39094.0,14974.0,13737.0,0.4204435499477485,0.44610490493452604
-32.7593745050645,57.67105561838326,2001-06-23,8243.0,8560.0,8036.0,7990.0,0.01271576878186613,0.03157387322246306
-70.19065358501818,-79.22379709946058,2002-05-18,28362.0,32430.0,8780.5,8293.0,0.5271992999932678,0.5738707368267781
-48.9716707424505,163.75150103874986,2000-02-10,,,,,,
-13.120598047273864,85.64289001047666,2002-01-09,8159.0,8466.0,7977.0,7939.0,0.011279127416955805,0.029739098704615767
57.24265786604876,19.567458904104246,2005-04-30,7407.0,7708.0,7385.0,7335.0,0.0014872904272579671,0.02140064930762591
64.93150498614182,40.219468644366806,2006-12-24,13840.5,8959.0,10969.5,8895.0,0.1157194679564687,-0.1008856662568678
-88.74861650438568,-28.94397752599563,2003-05-09,,,,,,
1.9345144639618317,-90.81684377958331,2002-07-17,,,,,,
-14.866019433219781,-51.84983568554583,2005-07-29,14037.0,9242.0,15070.0,11272.0,-0.03548974473494337,-0.23971701217505662
-50.02059411526856,92.82459976717288,2006-11-13,,,,,,
-68.42423387993709,-174.8183440932879,2002-07-13,,,,,,
-29.22926914734697,-138.21384941751015,2004-04-30,,,,,,
79.72374670425344,-163.439048872169,2001-01-24,,,,,,
-31.82347223626406,-165.33763116517076,2004-06-05,,,,,,
3.3823119138058977,127.9658102439626,2000-09-12,7415.0,7616.0,7434.0,7409.0,-0.001279547444272333,0.012093023255813873
36.54341260113201,73.31682937680853,2001-12-09,9049.0,11156.0,7412.0,7421.0,0.09944717817872488,0.20163722533390674
-24.54667157172708,-9.29742152856293,2005-01-12,,,,,,
84.92077488977291,-144.77970216563946,2005-04-28,,,,,,
83.24051308958002,-3.0182849579403515,2006-11-02,,,,,,
-44.67918675143445,-9.550162518996355,2000-01-10,,,,,,
-0.4952689393706189,-117.64732683239454,2002-03-08,,,,,,
-35.84190423298146,-23.813406274329708,2002-05-26,,,,,,
-38.72871101205583,-36.53829561694556,2002-10-25,,,,,,
-83.3603494761841,41.70603529879793,2002-10-12,,,,,,
19.721580116381432,48.63371431235177,2004-12-29,,,,,,
0.4822241811950678,-163.69055648206398,2001-01-08,,,,,,
-80.73382477500192,-45.13945873447036,2006-01-02,31765.0,33528.0,14981.0,14483.0,0.35904676335943103,0.38234142117957415
-39.84363643740994,45.309569657125095,2000-08-11,,,,,,
73.48785947399766,1.129053088831573,2003-06-16,,,,,,
-46.878859679944966,128.33634282779602,2006-02-02,,,,,,
-63.91892302357984,57.1297073828202,2004-12-07,,,,,,
-1.8985031500386573,-121.34360625068531,2002-05-02,,,,,,
87.41708173990813,-154.59525093584526,2000-03-03,,,,,,
-46.43005112792993,51.27094015427362,2003-05-25,9951.0,10551.5,9741.0,9917.0,0.010664229128580081,0.039940864851545944
30.98439853305814,-170.45592820501614,2001-11-19,,,,,,
47.09153075916917,30.879209258446785,2004-01-24,12499.0,9606.0,15941.5,14016.5,-0.12104217577046775,-0.2479890400234847
-47.22524208136806,158.48288691298472,2004-06-21,,,,,,
41.07894275013472,27.170704035316426,2005-11-22,18083.0,15840.0,17375.0,15193.5,0.019967285238874102,-0.046214059912689905
-23.79903611053442,-40.258826565652114,2001-05-25,7734.0,8045.0,7630.0,7529.0,0.006769070554543044,0.026475279106857885
23.815049506844307,51.583758639247144,2001-01-19,23218.0,19910.0,26164.5,23166.0,-0.059666886042626315,-0.13574753931133243
24.035347936961045,-15.028959423054014,2001-02-08,24259.0,17818.0,27896.5,25152.5,-0.06974336359540208,-0.22046615406490233
6.4394431334565265,16.42204415373658,2001-06-01,13087.0,9764.0,14537.0,12194.5,-0.05249058789458423,-0.1964116703016329
-73.7478413902065,158.92733115954906,2001-04-20,38009.0,41473.0,11741.0,11045.0,0.5279999999999989,0.5587251475175695
60.35444920606283,-41.00305039172127,2005-06-23,7723.5,8106.0,7590.0,7492.0,0.00871779802135365,0.03287461773700285
